"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"395",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"396",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"397",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"398",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"399",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"400",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"401",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"402",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"403",2012,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"404",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"405",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"406",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"407",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"408",2012,"August","BL",23,"cm","Unknown","Gear is HnL",0,1
"409",2012,"August","BL",17,"cm","Unknown","Gear is HnL",0,1
"410",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"411",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"412",2012,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"413",2012,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"414",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"415",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"416",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"417",2012,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"418",2008,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"419",2008,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"420",2008,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"421",2008,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"422",2008,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"423",2008,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"424",2008,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"425",2008,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"426",2008,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"427",2008,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"428",2008,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"429",2008,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"430",2008,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"431",2008,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"432",2008,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"433",2010,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"434",2010,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"435",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"436",2010,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"437",2010,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"438",2010,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"439",2010,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"440",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"441",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"442",2013,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"443",2013,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"444",2013,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"445",2013,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"446",2012,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"447",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"448",2012,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"449",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"450",2012,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"451",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"452",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"453",2012,"August","BL",22,"cm","Unknown","Gear is HnL",0,1
"454",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"455",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"456",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"457",2012,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"458",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"459",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"460",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"461",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"462",2012,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"463",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"464",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"465",2012,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"466",2012,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"467",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"468",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"469",2012,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"470",2012,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"471",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"472",2012,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"473",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"474",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"475",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"476",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"477",2012,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"478",2012,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"479",2012,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"480",2012,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"481",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"482",2012,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"483",2012,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"484",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"485",2012,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"486",2012,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"487",2012,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"488",2012,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"489",2012,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"490",2012,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"491",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"492",2012,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"493",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"494",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"495",2012,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"496",2012,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"497",2012,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"498",2012,"August","BL",14,"cm","Unknown","Gear is HnL",1,1
"499",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"500",2012,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"501",2012,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"502",2012,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"503",2012,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"504",2008,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"505",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"506",2008,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"507",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"508",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"509",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"510",2008,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"511",2008,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"512",2008,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"513",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"514",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"515",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"516",2008,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"517",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"518",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"519",2008,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"520",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"521",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"522",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"523",2008,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"524",2013,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"525",2013,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"526",2013,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"527",2013,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"528",2013,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"529",2009,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"530",2009,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"531",2009,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"532",2009,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"533",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"534",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"535",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"536",2009,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"537",2009,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"538",2013,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"539",2013,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"540",2013,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"541",2013,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"542",2013,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"543",2013,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"544",2013,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"545",2013,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"546",2013,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"547",2013,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"548",2013,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"549",2013,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"550",2013,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"551",2013,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"552",2009,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"553",2009,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"554",2009,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"555",2009,"August","BL",23,"cm","Unknown","Gear is HnL",0,1
"556",2009,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"557",2009,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"558",2009,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"559",2009,"August","BL",23,"cm","Unknown","Gear is HnL",0,1
"560",2009,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"561",2013,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"562",2013,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"563",2013,"August","BL",20,"cm","Unknown","Gear is HnL",1,1
"564",2013,"August","BL",32,"cm","Unknown","Gear is HnL",1,1
"565",2013,"August","BL",18,"cm","Unknown","Gear is HnL",1,1
"566",2013,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"567",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"568",2013,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"569",2013,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"570",2013,"July","BL",31,"cm","Unknown","Gear is HnL",0,1
"571",2013,"July","BL",32,"cm","Unknown","Gear is HnL",0,1
"572",2013,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"573",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"574",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"575",2013,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"576",2013,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"577",2013,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"578",2013,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"579",2013,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"580",2013,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"581",2013,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"582",2013,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"583",2013,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"584",2013,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"585",2013,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"586",2013,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"587",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"588",2013,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"589",2012,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"590",2012,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"591",2012,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"592",2012,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"593",2012,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"594",2012,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"595",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"596",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"597",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"598",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"599",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"600",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"601",2012,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"602",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"603",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"604",2008,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"605",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"606",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"607",2008,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"608",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"609",2008,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"610",2008,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"611",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"612",2008,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"613",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"614",2008,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"615",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"616",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"617",2008,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"618",2008,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"619",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"620",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"621",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"622",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"623",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"624",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"625",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"626",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"627",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"628",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"629",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"630",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"631",2008,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"632",2008,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"633",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"634",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"635",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"636",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"637",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"638",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"639",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"640",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"641",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"642",2012,"July","BL",31,"cm","Unknown","Gear is HnL",0,1
"643",2012,"July","BL",35,"cm","Unknown","Gear is HnL",0,1
"644",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"645",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"646",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"647",2012,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"648",2012,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"649",2012,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"650",2012,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"651",2012,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"652",2012,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"653",2012,"July","BL",18,"cm","Unknown","Gear is HnL",1,1
"654",2012,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"655",2012,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"656",2012,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"657",2012,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"658",2010,"September","BL",19,"cm","Unknown","Gear is HnL",0,1
"659",2010,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"660",2010,"September","BL",21,"cm","Unknown","Gear is HnL",0,1
"661",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"662",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"663",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"664",2010,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"665",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"666",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"667",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"668",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"669",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"670",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"671",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"672",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"673",2010,"September","BL",19,"cm","Unknown","Gear is HnL",0,1
"674",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"675",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"676",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"677",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"678",2010,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"679",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"680",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"681",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"682",2010,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"683",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"684",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"685",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"686",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"687",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"688",2012,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"689",2012,"July","BL",29,"cm","Unknown","Gear is HnL",1,1
"690",2012,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"691",2012,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"692",2012,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"693",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"694",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"695",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"696",2010,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"697",2010,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"698",2010,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"699",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"700",2010,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"701",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"702",2010,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"703",2010,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"704",2010,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"705",2010,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"706",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"707",2010,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"708",2010,"August","BL",20,"cm","Unknown","Gear is HnL",1,1
"709",2010,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"710",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"711",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"712",2010,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"713",2010,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"714",2010,"August","BL",21,"cm","Unknown","Gear is HnL",1,1
"715",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"716",2011,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"717",2011,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"718",2011,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"719",2011,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"720",2011,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"721",2011,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"722",2011,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"723",2011,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"724",2010,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"725",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"726",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"727",2010,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"728",2010,"August","BL",22,"cm","Unknown","Gear is HnL",0,1
"729",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"730",2011,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"731",2011,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"732",2011,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"733",2011,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"734",2011,"August","BL",22,"cm","Unknown","Gear is HnL",0,1
"735",2011,"August","BL",NA,"cm","Unknown","Gear is HnL",0,1
"736",2011,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"737",2011,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"738",2011,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"739",2011,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"740",2011,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"741",2011,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"742",2011,"August","BL",20,"cm","Unknown","Gear is HnL",0,1
"743",2011,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"744",2011,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"745",2011,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"746",2011,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"747",2011,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"748",2013,"August","BL",21,"cm","Unknown","Gear is HnL",0,1
"749",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"750",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"751",2013,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"752",2013,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"753",2010,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"754",2010,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"755",2010,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"756",2010,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"757",2010,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"758",2010,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"759",2010,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"760",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"761",2010,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"762",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"763",2010,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"764",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"765",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"766",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"767",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"768",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"769",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"770",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"771",2010,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"772",2011,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"773",2011,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"774",2011,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"775",2011,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"776",2011,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"777",2011,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"778",2011,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"779",2011,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"780",2011,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"781",2011,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"782",2011,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"783",2008,"September","BL",30,"cm","Unknown","Gear is HnL",1,1
"784",2008,"September","BL",31,"cm","Unknown","Gear is HnL",1,1
"785",2008,"September","BL",32,"cm","Unknown","Gear is HnL",1,1
"786",2008,"September","BL",29,"cm","Unknown","Gear is HnL",1,1
"787",2008,"September","BL",22,"cm","Unknown","Gear is HnL",1,1
"788",2008,"September","BL",29,"cm","Unknown","Gear is HnL",1,1
"789",2008,"September","BL",29,"cm","Unknown","Gear is HnL",1,1
"790",2008,"September","BL",30,"cm","Unknown","Gear is HnL",1,1
"791",2008,"September","BL",18,"cm","Unknown","Gear is HnL",1,1
"792",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
