"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"793",2007,"September","PB",16,"cm","Unknown","Gear is HnL",1,1
"794",2011,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"795",2011,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"796",2011,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"797",2011,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"798",2008,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"799",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"800",2008,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"801",2008,"July","PB",35,"cm","Unknown","Gear is HnL",1,1
"802",2008,"July","PB",20,"cm","Unknown","Gear is HnL",1,1
"803",2008,"July","PB",20,"cm","Unknown","Gear is HnL",1,1
"804",2008,"July","PB",22,"cm","Unknown","Gear is HnL",1,1
"805",2008,"July","PB",20,"cm","Unknown","Gear is HnL",1,1
"806",2010,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"807",2010,"July","PB",30,"cm","Unknown","Gear is HnL",0,1
"808",2007,"October","PB",19,"cm","Unknown","Gear is HnL",1,1
"809",2007,"October","PB",19,"cm","Unknown","Gear is HnL",1,1
"810",2007,"October","PB",21,"cm","Unknown","Gear is HnL",1,1
"811",2007,"October","PB",18,"cm","Unknown","Gear is HnL",1,1
"812",2008,"July","PB",25,"cm","Unknown","Gear is HnL",0,1
"813",2008,"July","PB",35,"cm","Unknown","Gear is HnL",0,1
"814",2011,"July","PB",36,"cm","Unknown","Gear is HnL",0,1
"815",2008,"August","PB",22,"cm","Unknown","Gear is HnL",0,1
"816",2008,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"817",2008,"August","PB",21,"cm","Unknown","Gear is HnL",0,1
"818",2008,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"819",2008,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"820",2008,"August","PB",22,"cm","Unknown","Gear is HnL",0,1
"821",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"822",2007,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"823",2007,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"824",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"825",2007,"September","PB",35,"cm","Unknown","Gear is HnL",1,1
"826",2007,"September","PB",17,"cm","Unknown","Gear is HnL",1,1
"827",2007,"September","PB",16,"cm","Unknown","Gear is HnL",1,1
"828",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"829",2012,"July","PB",19,"cm","Unknown","Gear is HnL",1,1
"830",2012,"July","PB",19,"cm","Unknown","Gear is HnL",1,1
"831",2012,"July","PB",35,"cm","Unknown","Gear is HnL",1,1
"832",2012,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"833",2010,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"834",2011,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"835",2011,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"836",2011,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"837",2012,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"838",2012,"July","PB",19,"cm","Unknown","Gear is HnL",1,1
"839",2012,"July","PB",34,"cm","Unknown","Gear is HnL",1,1
"840",2012,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"841",2012,"July","PB",20,"cm","Unknown","Gear is HnL",1,1
"842",2007,"October","PB",24,"cm","Unknown","Gear is HnL",0,1
"843",2007,"October","PB",22,"cm","Unknown","Gear is HnL",0,1
"844",2007,"October","PB",34,"cm","Unknown","Gear is HnL",0,1
"845",2007,"October","PB",30,"cm","Unknown","Gear is HnL",0,1
"846",2007,"October","PB",21,"cm","Unknown","Gear is HnL",0,1
"847",2007,"October","PB",28,"cm","Unknown","Gear is HnL",0,1
"848",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"849",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"850",2007,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"851",2007,"September","PB",19,"cm","Unknown","Gear is HnL",0,1
"852",2007,"September","PB",16,"cm","Unknown","Gear is HnL",0,1
"853",2007,"September","PB",18,"cm","Unknown","Gear is HnL",0,1
"854",2012,"July","PB",33,"cm","Unknown","Gear is HnL",1,1
"855",2012,"July","PB",33,"cm","Unknown","Gear is HnL",1,1
"856",2012,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"857",2012,"July","PB",17,"cm","Unknown","Gear is HnL",1,1
"858",2008,"July","PB",23,"cm","Unknown","Gear is HnL",0,1
"859",2008,"July","PB",23,"cm","Unknown","Gear is HnL",0,1
"860",2008,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"861",2008,"July","PB",20,"cm","Unknown","Gear is HnL",0,1
"862",2012,"August","PB",34,"cm","Unknown","Gear is HnL",1,1
"863",2007,"October","PB",32,"cm","Unknown","Gear is HnL",1,1
"864",2007,"October","PB",NA,"cm","Unknown","Gear is HnL",1,1
"865",2011,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"866",2011,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"867",2011,"August","PB",35,"cm","Unknown","Gear is HnL",0,1
"868",2011,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"869",2007,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"870",2007,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"871",2007,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"872",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"873",2007,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"874",2007,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"875",2007,"August","PB",22,"cm","Unknown","Gear is HnL",0,1
"876",2007,"August","PB",21,"cm","Unknown","Gear is HnL",0,1
"877",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"878",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"879",2007,"August","PB",22,"cm","Unknown","Gear is HnL",1,1
"880",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"881",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"882",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"883",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"884",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"885",2007,"August","PB",19,"cm","Unknown","Gear is HnL",1,1
"886",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"887",2007,"August","PB",33,"cm","Unknown","Gear is HnL",1,1
"888",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"889",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"890",2007,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"891",2007,"August","PB",22,"cm","Unknown","Gear is HnL",1,1
"892",2007,"August","PB",35,"cm","Unknown","Gear is HnL",1,1
"893",2007,"August","PB",33,"cm","Unknown","Gear is HnL",1,1
"894",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"895",2007,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"896",2007,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"897",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"898",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"899",2007,"August","PB",29,"cm","Unknown","Gear is HnL",1,1
"900",2007,"August","PB",17,"cm","Unknown","Gear is HnL",1,1
"901",2007,"August","PB",22,"cm","Unknown","Gear is HnL",1,1
"902",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"903",2007,"August","PB",23,"cm","Unknown","Gear is HnL",1,1
"904",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"905",2007,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"906",2007,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"907",2007,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"908",2007,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"909",2007,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"910",2007,"August","PB",19,"cm","Unknown","Gear is HnL",1,1
"911",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"912",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"913",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"914",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"915",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"916",2007,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"917",2007,"August","PB",34,"cm","Unknown","Gear is HnL",1,1
"918",2007,"August","PB",33,"cm","Unknown","Gear is HnL",1,1
"919",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"920",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"921",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"922",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"923",2007,"August","PB",29,"cm","Unknown","Gear is HnL",1,1
"924",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"925",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"926",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"927",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"928",2007,"August","PB",19,"cm","Unknown","Gear is HnL",1,1
"929",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"930",2007,"August","PB",19,"cm","Unknown","Gear is HnL",1,1
"931",2007,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"932",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"933",2007,"August","PB",17,"cm","Unknown","Gear is HnL",1,1
"934",2007,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"935",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"936",2007,"August","PB",19,"cm","Unknown","Gear is HnL",1,1
"937",2007,"August","PB",36,"cm","Unknown","Gear is HnL",1,1
"938",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"939",2007,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"940",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"941",2007,"August","PB",35,"cm","Unknown","Gear is HnL",1,1
"942",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"943",2007,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"944",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"945",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"946",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"947",2007,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"948",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"949",2007,"August","PB",22,"cm","Unknown","Gear is HnL",1,1
"950",2007,"August","PB",19,"cm","Unknown","Gear is HnL",1,1
"951",2007,"August","PB",17,"cm","Unknown","Gear is HnL",1,1
"952",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"953",2013,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"954",2011,"July","PB",22,"cm","Unknown","Gear is HnL",0,1
"955",2011,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"956",2011,"July","PB",24,"cm","Unknown","Gear is HnL",0,1
"957",2011,"July","PB",23,"cm","Unknown","Gear is HnL",0,1
"958",2011,"July","PB",22,"cm","Unknown","Gear is HnL",0,1
"959",2011,"July","PB",22,"cm","Unknown","Gear is HnL",0,1
"960",2011,"July","PB",20,"cm","Unknown","Gear is HnL",0,1
"961",2011,"July","PB",22,"cm","Unknown","Gear is HnL",0,1
"962",2011,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
"963",2011,"July","PB",22,"cm","Unknown","Gear is HnL",0,1
"964",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"965",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"966",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"967",2007,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"968",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"969",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"970",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"971",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"972",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"973",2007,"September","PB",17,"cm","Unknown","Gear is HnL",1,1
"974",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"975",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"976",2007,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"977",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"978",2007,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"979",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"980",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"981",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"982",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"983",2007,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"984",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"985",2007,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"986",2007,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"987",2007,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"988",2007,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"989",2007,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"990",2007,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"991",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"992",2007,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"993",2007,"September","PB",17,"cm","Unknown","Gear is HnL",1,1
"994",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"995",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"996",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"997",2007,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"998",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"999",2007,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"1000",2007,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"1001",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"1002",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"1003",2007,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"1004",2012,"September","PB",14,"cm","Unknown","Gear is HnL",0,1
"1005",2012,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"1006",2012,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1007",2013,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"1008",2013,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"1009",2009,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"1010",2011,"August","PB",23,"cm","Unknown","Gear is HnL",1,1
"1011",2011,"August","PB",29,"cm","Unknown","Gear is HnL",1,1
"1012",2011,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"1013",2011,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"1014",2007,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"1015",2007,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1016",2007,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"1017",2007,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1018",2013,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"1019",2013,"September","PB",16,"cm","Unknown","Gear is HnL",1,1
"1020",2010,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"1021",2007,"August","PB",18,"cm","Unknown","Gear is HnL",0,1
"1022",2007,"August","PB",17,"cm","Unknown","Gear is HnL",0,1
"1023",2007,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"1024",2007,"August","PB",22,"cm","Unknown","Gear is HnL",0,1
"1025",2007,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"1026",2007,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"1027",2012,"August","PB",21,"cm","Unknown","Gear is HnL",0,1
"1028",2012,"August","PB",19,"cm","Unknown","Gear is HnL",0,1
"1029",2013,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1030",2013,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"1031",2013,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"1032",2013,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"1033",2013,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"1034",2013,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"1035",2013,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1036",2013,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"1037",2013,"September","PB",36,"cm","Unknown","Gear is HnL",1,1
"1038",2013,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"1039",2013,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"1040",2013,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"1041",2013,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1042",2013,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"1043",2013,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"1044",2013,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"1045",2013,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"1046",2013,"September","PB",15,"cm","Unknown","Gear is HnL",1,1
"1047",2011,"August","PB",29,"cm","Unknown","Gear is HnL",1,1
"1048",2011,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"1049",2007,"October","PB",19,"cm","Unknown","Gear is HnL",0,1
"1050",2007,"October","PB",20,"cm","Unknown","Gear is HnL",0,1
"1051",2007,"October","PB",22,"cm","Unknown","Gear is HnL",0,1
"1052",2007,"October","PB",34,"cm","Unknown","Gear is HnL",0,1
"1053",2007,"October","PB",27,"cm","Unknown","Gear is HnL",0,1
"1054",2007,"October","PB",32,"cm","Unknown","Gear is HnL",0,1
"1055",2007,"October","PB",21,"cm","Unknown","Gear is HnL",0,1
"1056",2007,"October","PB",22,"cm","Unknown","Gear is HnL",0,1
"1057",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"1058",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"1059",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"1060",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"1061",2010,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"1062",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"1063",2013,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"1064",2013,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"1065",2013,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"1066",2013,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1067",2013,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"1068",2013,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"1069",2013,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"1070",2013,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"1071",2013,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"1072",2013,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"1073",2013,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1074",2013,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"1075",2013,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"1076",2013,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"1077",2013,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"1078",2011,"September","PB",37,"cm","Unknown","Gear is HnL",1,1
"1079",2011,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"1080",2011,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1081",2011,"September","PB",36,"cm","Unknown","Gear is HnL",1,1
"1082",2011,"September","PB",35,"cm","Unknown","Gear is HnL",1,1
"1083",2011,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1084",2008,"August","PB",35,"cm","Unknown","Gear is HnL",1,1
"1085",2008,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"1086",2008,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"1087",2008,"August","PB",37,"cm","Unknown","Gear is HnL",1,1
"1088",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1089",2008,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"1090",2008,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"1091",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1092",2008,"August","PB",35,"cm","Unknown","Gear is HnL",1,1
"1093",2008,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"1094",2008,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"1095",2008,"August","PB",23,"cm","Unknown","Gear is HnL",1,1
"1096",2009,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"1097",2009,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"1098",2011,"August","PB",36,"cm","Unknown","Gear is HnL",1,1
"1099",2011,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"1100",2011,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"1101",2011,"August","PB",33,"cm","Unknown","Gear is HnL",1,1
"1102",2011,"August","PB",35,"cm","Unknown","Gear is HnL",1,1
"1103",2009,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"1104",2009,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"1105",2009,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"1106",2009,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"1107",2009,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"1108",2009,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"1109",2009,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"1110",2009,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"1111",2009,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"1112",2010,"August","PB",23,"cm","Unknown","Gear is HnL",1,1
"1113",2010,"August","PB",29,"cm","Unknown","Gear is HnL",1,1
"1114",2010,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"1115",2010,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"1116",2010,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"1117",2013,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"1118",2013,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"1119",2013,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"1120",2008,"August","PB",33,"cm","Unknown","Gear is HnL",1,1
"1121",2008,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"1122",2008,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"1123",2008,"August","PB",36,"cm","Unknown","Gear is HnL",1,1
"1124",2008,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"1125",2008,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"1126",2008,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"1127",2008,"August","PB",35,"cm","Unknown","Gear is HnL",1,1
"1128",2008,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"1129",2008,"August","PB",34,"cm","Unknown","Gear is HnL",1,1
"1130",2008,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"1131",2008,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"1132",2008,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"1133",2008,"August","PB",31,"cm","Unknown","Gear is HnL",1,1
"1134",2008,"August","PB",33,"cm","Unknown","Gear is HnL",1,1
"1135",2012,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"1136",2012,"August","PB",34,"cm","Unknown","Gear is HnL",0,1
"1137",2012,"August","PB",35,"cm","Unknown","Gear is HnL",0,1
"1138",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"1139",2007,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"1140",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1141",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"1142",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"1143",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"1144",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"1145",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1146",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1147",2007,"September","PB",14,"cm","Unknown","Gear is HnL",1,1
"1148",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"1149",2007,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"1150",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"1151",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1152",2012,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"1153",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1154",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1155",2007,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"1156",2007,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1157",2007,"September","PB",20,"cm","Unknown","Gear is HnL",1,1
"1158",2007,"September","PB",17,"cm","Unknown","Gear is HnL",1,1
"1159",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"1160",2007,"September","PB",36,"cm","Unknown","Gear is HnL",1,1
"1161",2007,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"1162",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1163",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1164",2007,"September","PB",16,"cm","Unknown","Gear is HnL",1,1
"1165",2007,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"1166",2007,"September","PB",18,"cm","Unknown","Gear is HnL",1,1
"1167",2007,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"1168",2009,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"1169",2009,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"1170",2009,"July","PB",34,"cm","Unknown","Gear is HnL",0,1
"1171",2012,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"1172",2012,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"1173",2012,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"1174",2012,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"1175",2012,"July","PB",20,"cm","Unknown","Gear is HnL",0,1
"1176",2012,"July","PB",28,"cm","Unknown","Gear is HnL",0,1
"1177",2012,"July","PB",30,"cm","Unknown","Gear is HnL",0,1
"1178",2012,"July","PB",33,"cm","Unknown","Gear is HnL",0,1
"1179",2012,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"1180",2012,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"1181",2012,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"1182",2012,"July","PB",26,"cm","Unknown","Gear is HnL",0,1
"1183",2012,"July","PB",34,"cm","Unknown","Gear is HnL",0,1
"1184",2012,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"1185",2012,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
