"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"10057",2013,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"10058",2013,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"10059",2012,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"10060",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10061",2012,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"10062",2012,"August","AN",25,"cm","Unknown","Gear is HnL",1,1
"10063",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10064",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10065",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10066",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10067",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10068",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10069",2012,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"10070",2012,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"10071",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10072",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"10073",2012,"August","AN",33,"cm","Unknown","Gear is HnL",1,1
"10074",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10075",2012,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"10076",2012,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"10077",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10078",2012,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"10079",2012,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"10080",2012,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"10081",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10082",2010,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"10083",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10084",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10085",2010,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"10086",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10087",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"10088",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10089",2010,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"10090",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10091",2010,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"10092",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10093",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10094",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"10095",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10096",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10097",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10098",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10099",2010,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"10100",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"10101",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10102",2011,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10103",2011,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10104",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10105",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10106",2011,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"10107",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10108",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10109",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10110",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10111",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10112",2011,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"10113",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10114",2011,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"10115",2011,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"10116",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10117",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10118",2011,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"10119",2011,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10120",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10121",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10122",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10123",2011,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10124",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10125",2011,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10126",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10127",2011,"September","PB",40,"cm","Unknown","Gear is HnL",1,1
"10128",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10129",2011,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10130",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10131",2011,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10132",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10133",2011,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10134",2011,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10135",2011,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10136",2013,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"10137",2013,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"10138",2013,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"10139",2013,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"10140",2013,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"10141",2013,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"10142",2013,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"10143",2008,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"10144",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10145",2008,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"10146",2008,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"10147",2008,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"10148",2008,"July","BL",20,"cm","Unknown","Gear is HnL",1,1
"10149",2008,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10150",2008,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"10151",2008,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10152",2008,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10153",2008,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10154",2008,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"10155",2008,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10156",2008,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10157",2008,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10158",2008,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"10159",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10160",2008,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"10161",2012,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10162",2012,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"10163",2012,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"10164",2012,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10165",2012,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10166",2012,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10167",2012,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10168",2012,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10169",2012,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10170",2012,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10171",2012,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10172",2012,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"10173",2012,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10174",2012,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"10175",2012,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10176",2012,"September","PB",31,"cm","Unknown","Gear is HnL",1,1
"10177",2012,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10178",2012,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"10179",2012,"September","PB",29,"cm","Unknown","Gear is HnL",1,1
"10180",2012,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10181",2012,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10182",2012,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10183",2012,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10184",2012,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10185",2012,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"10186",2012,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10187",2012,"September","PB",30,"cm","Unknown","Gear is HnL",1,1
"10188",2012,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10189",2012,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"10190",2008,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"10191",2008,"July","PL",28,"cm","Unknown","Gear is HnL",0,1
"10192",2008,"July","PL",27,"cm","Unknown","Gear is HnL",0,1
"10193",2008,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"10194",2008,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"10195",2008,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"10196",2008,"July","PL",27,"cm","Unknown","Gear is HnL",0,1
"10197",2008,"July","PL",28,"cm","Unknown","Gear is HnL",0,1
"10198",2008,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"10199",2008,"July","PL",29,"cm","Unknown","Gear is HnL",0,1
"10200",2008,"July","PL",29,"cm","Unknown","Gear is HnL",0,1
"10201",2008,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"10202",2008,"July","PL",27,"cm","Unknown","Gear is HnL",0,1
"10203",2008,"July","PL",34,"cm","Unknown","Gear is HnL",0,1
"10204",2008,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"10205",2008,"July","PL",32,"cm","Unknown","Gear is HnL",0,1
"10206",2008,"July","PL",25,"cm","Unknown","Gear is HnL",0,1
"10207",2008,"July","PL",27,"cm","Unknown","Gear is HnL",0,1
"10208",2008,"July","PL",25,"cm","Unknown","Gear is HnL",0,1
"10209",2008,"July","PL",31,"cm","Unknown","Gear is HnL",0,1
"10210",2008,"July","PL",27,"cm","Unknown","Gear is HnL",0,1
"10211",2008,"July","PL",29,"cm","Unknown","Gear is HnL",0,1
"10212",2008,"July","PL",29,"cm","Unknown","Gear is HnL",0,1
"10213",2008,"July","PL",29,"cm","Unknown","Gear is HnL",0,1
"10214",2012,"August","AN",28,"cm","Unknown","Gear is HnL",0,1
"10215",2012,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"10216",2012,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"10217",2012,"August","AN",26,"cm","Unknown","Gear is HnL",0,1
"10218",2012,"August","AN",28,"cm","Unknown","Gear is HnL",0,1
"10219",2009,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"10220",2009,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"10221",2009,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"10222",2009,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"10223",2009,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"10224",2013,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"10225",2013,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"10226",2013,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"10227",2013,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"10228",2013,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"10229",2013,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"10230",2010,"August","PB",25,"cm","Unknown","Gear is HnL",0,1
"10231",2010,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"10232",2010,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"10233",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"10234",2010,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"10235",2010,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"10236",2010,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"10237",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"10238",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"10239",2010,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"10240",2010,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"10241",2010,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"10242",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"10243",2010,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"10244",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"10245",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"10246",2010,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"10247",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"10248",2010,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"10249",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"10250",2010,"August","PB",25,"cm","Unknown","Gear is HnL",0,1
"10251",2010,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"10252",2010,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"10253",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"10254",2010,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"10255",2010,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"10256",2012,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"10257",2012,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"10258",2012,"August","AN",28,"cm","Unknown","Gear is HnL",0,1
"10259",2012,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"10260",2010,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"10261",2010,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"10262",2010,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"10263",2010,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"10264",2010,"August","AN",30,"cm","Unknown","Gear is HnL",0,1
"10265",2012,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"10266",2012,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
"10267",2012,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"10268",2012,"July","PB",31,"cm","Unknown","Gear is HnL",0,1
"10269",2012,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"10270",2012,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"10271",2012,"July","PB",34,"cm","Unknown","Gear is HnL",0,1
"10272",2008,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10273",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10274",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10275",2008,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10276",2008,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10277",2008,"July","BL",20,"cm","Unknown","Gear is HnL",1,1
"10278",2008,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"10279",2008,"July","BL",21,"cm","Unknown","Gear is HnL",1,1
"10280",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10281",2008,"July","BL",21,"cm","Unknown","Gear is HnL",1,1
"10282",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10283",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10284",2008,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10285",2008,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10286",2008,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10287",2012,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"10288",2012,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10289",2012,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10290",2012,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"10291",2012,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10292",2012,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10293",2012,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"10294",2012,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"10295",2012,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"10296",2012,"July","BL",21,"cm","Unknown","Gear is HnL",1,1
"10297",2012,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"10298",2009,"August","AN",26,"cm","Unknown","Gear is HnL",0,1
"10299",2009,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"10300",2009,"August","AN",26,"cm","Unknown","Gear is HnL",0,1
"10301",2009,"August","AN",29,"cm","Unknown","Gear is HnL",0,1
"10302",2009,"August","AN",31,"cm","Unknown","Gear is HnL",0,1
"10303",2009,"August","AN",28,"cm","Unknown","Gear is HnL",0,1
"10304",2009,"August","AN",27,"cm","Unknown","Gear is HnL",0,1
"10305",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10306",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10307",2010,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"10308",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10309",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10310",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10311",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10312",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10313",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10314",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10315",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10316",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10317",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10318",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10319",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10320",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10321",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10322",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10323",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10324",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10325",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10326",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10327",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10328",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10329",2010,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"10330",2010,"September","BL",18,"cm","Unknown","Gear is HnL",0,1
"10331",2010,"September","BL",20,"cm","Unknown","Gear is HnL",0,1
"10332",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10333",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10334",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10335",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10336",2010,"September","BL",19,"cm","Unknown","Gear is HnL",0,1
"10337",2010,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"10338",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10339",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10340",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10341",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10342",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10343",2010,"September","BL",19,"cm","Unknown","Gear is HnL",0,1
"10344",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10345",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10346",2010,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"10347",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10348",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"10349",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"10350",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"10351",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"10352",2010,"September","BL",21,"cm","Unknown","Gear is HnL",0,1
"10353",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"10354",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"10355",2012,"September","PL",24,"cm","Unknown","Gear is HnL",0,1
"10356",2012,"September","PL",22,"cm","Unknown","Gear is HnL",0,1
"10357",2012,"September","PL",24,"cm","Unknown","Gear is HnL",0,1
"10358",2012,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"10359",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"10360",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"10361",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"10362",2012,"September","PL",24,"cm","Unknown","Gear is HnL",0,1
"10363",2012,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"10364",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"10365",2012,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"10366",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"10367",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"10368",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"10369",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"10370",2012,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"10371",2012,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"10372",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"10373",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"10374",2010,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"10375",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"10376",2010,"August","BL",21,"cm","Unknown","Gear is HnL",1,1
"10377",2010,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"10378",2010,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"10379",2010,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"10380",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"10381",2010,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"10382",2010,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"10383",2010,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"10384",2010,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"10385",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"10386",2010,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"10387",2010,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"10388",2010,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"10389",2010,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"10390",2010,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"10391",2010,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"10392",2010,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"10393",2008,"July","PL",22,"cm","Unknown","Gear is HnL",1,1
"10394",2008,"July","PL",28,"cm","Unknown","Gear is HnL",1,1
"10395",2008,"July","PL",27,"cm","Unknown","Gear is HnL",1,1
"10396",2008,"July","PL",21,"cm","Unknown","Gear is HnL",1,1
"10397",2008,"July","PL",25,"cm","Unknown","Gear is HnL",1,1
"10398",2008,"July","PL",18,"cm","Unknown","Gear is HnL",1,1
"10399",2008,"July","PL",24,"cm","Unknown","Gear is HnL",1,1
"10400",2008,"July","PL",25,"cm","Unknown","Gear is HnL",1,1
"10401",2008,"July","PL",28,"cm","Unknown","Gear is HnL",1,1
"10402",2008,"July","PL",30,"cm","Unknown","Gear is HnL",1,1
"10403",2008,"July","PL",29,"cm","Unknown","Gear is HnL",1,1
"10404",2008,"July","PL",27,"cm","Unknown","Gear is HnL",1,1
"10405",2008,"July","PL",28,"cm","Unknown","Gear is HnL",1,1
"10406",2008,"July","PL",30,"cm","Unknown","Gear is HnL",1,1
"10407",2008,"July","PL",31,"cm","Unknown","Gear is HnL",1,1
"10408",2008,"July","PL",30,"cm","Unknown","Gear is HnL",1,1
"10409",2008,"July","PL",31,"cm","Unknown","Gear is HnL",1,1
"10410",2008,"July","PL",27,"cm","Unknown","Gear is HnL",1,1
"10411",2008,"July","PL",28,"cm","Unknown","Gear is HnL",1,1
"10412",2008,"July","PL",28,"cm","Unknown","Gear is HnL",1,1
"10413",2008,"July","PL",27,"cm","Unknown","Gear is HnL",1,1
"10414",2008,"July","PL",29,"cm","Unknown","Gear is HnL",1,1
"10415",2008,"July","PL",25,"cm","Unknown","Gear is HnL",1,1
"10416",2011,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"10417",2011,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"10418",2011,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"10419",2011,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"10420",2011,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"10421",2011,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"10422",2011,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"10423",2011,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"10424",2011,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"10425",2012,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"10426",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"10427",2012,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"10428",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"10429",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"10430",2012,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"10431",2012,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"10432",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"10433",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"10434",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"10435",2012,"September","AN",23,"cm","Unknown","Gear is HnL",1,1
"10436",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"10437",2012,"September","AN",25,"cm","Unknown","Gear is HnL",1,1
"10438",2008,"July","PL",27,"cm","Unknown","Gear is HnL",1,1
"10439",2008,"July","PL",28,"cm","Unknown","Gear is HnL",1,1
"10440",2008,"July","PL",23,"cm","Unknown","Gear is HnL",1,1
"10441",2008,"July","PL",24,"cm","Unknown","Gear is HnL",1,1
"10442",2008,"July","PL",24,"cm","Unknown","Gear is HnL",1,1
"10443",2008,"July","PL",29,"cm","Unknown","Gear is HnL",1,1
